"Line","Champion","VsChampion","VsWinRate","VsTotalPlayed"
"top","kalista","darius","0.4028",360
"top","kalista","leesin","0.4224",348
"top","kalista","vayne","0.5434",346
"top","kalista","teemo","0.4855",344
"top","kalista","lucian","0.4911",336
"top","kalista","ornn","0.4295",312
"top","kalista","garen","0.5163",306
"top","kalista","gwen","0.4608",306
"top","kalista","jax","0.3754",293
"top","kalista","mordekaiser","0.4948",287
"top","kalista","wukong","0.3792",269
"top","kalista","fiora","0.4598",261
"top","kalista","kayle","0.5000",256
"top","kalista","rumble","0.5301",249
"top","kalista","kennen","0.4848",231
"top","kalista","vladimir","0.4608",217
"top","kalista","riven","0.4286",203
"top","kalista","nasus","0.4133",196
"top","kalista","quinn","0.4051",195
"top","kalista","volibear","0.4514",175
"top","kalista","gangplank","0.4847",163
"top","kalista","camille","0.4113",141
"top","kalista","sion","0.3431",137
"top","kalista","yasuo","0.5147",136
"top","kalista","urgot","0.3485",132
"top","kalista","poppy","0.3780",127
"top","kalista","rengar","0.4355",124
"top","kalista","kled","0.4032",124
"top","kalista","tryndamere","0.3802",121
"top","kalista","ryze","0.5825",103
"top","kalista","maokai","0.4257",101
"top","kalista","viego","0.4646",99
"top","kalista","cho'gath","0.4421",95
"top","kalista","illaoi","0.5053",95
"top","kalista","warwick","0.3678",87
"top","kalista","dr.mundo","0.4167",84
"top","kalista","heimerdinger","0.4819",83
"top","kalista","yone","0.5556",81
"top","kalista","pantheon","0.5385",78
"top","kalista","zac","0.4615",65
"top","kalista","nocturne","0.2969",64
"top","kalista","yorick","0.5323",62
"top","kalista","trundle","0.5686",51
"bot","kalista","kai'sa","0.4899",4199
"bot","kalista","ezreal","0.5351",4156
"bot","kalista","samira","0.4730",2725
"bot","kalista","jinx","0.4847",2321
"bot","kalista","jhin","0.4871",1515
"bot","kalista","caitlyn","0.4736",1307
"bot","kalista","vayne","0.4724",1249
"bot","kalista","tristana","0.4754",1157
"bot","kalista","ashe","0.4448",1086
"bot","kalista","varus","0.5254",826
"bot","kalista","missfortune","0.4767",707
"bot","kalista","lucian","0.5017",606
"bot","kalista","sivir","0.4925",601
"bot","kalista","kog'maw","0.4579",321
"bot","kalista","aphelios","0.4734",319
"bot","kalista","xayah","0.5523",277
"bot","kalista","twitch","0.4512",215
"bot","kalista","draven","0.5070",213
"bot","kalista","senna","0.4483",203
"bot","kalista","yasuo","0.5167",120
"bot","kalista","swain","0.3654",104
"bot","kalista","tahmkench","0.4697",66
"top","kennen","sylas","0.4628",2649
"top","kennen","sett","0.4780",2247
"top","kennen","aatrox","0.5141",2206
"top","kennen","irelia","0.5078",1404
"top","kennen","malphite","0.4634",1351
"top","kennen","renekton","0.5148",1319
"top","kennen","akali","0.5171",1230
"top","kennen","shen","0.4744",1229
"top","kennen","jayce","0.5160",1221
"top","kennen","darius","0.5195",1101
"top","kennen","gnar","0.5037",1088
"top","kennen","leesin","0.4713",993
"top","kennen","jax","0.5349",860
"top","kennen","gwen","0.5414",857
"top","kennen","ornn","0.5012",848
"top","kennen","vladimir","0.4757",845
"top","kennen","mordekaiser","0.4868",758
"top","kennen","teemo","0.5328",732
"top","kennen","garen","0.4781",730
"top","kennen","fiora","0.5126",714
"top","kennen","nasus","0.4459",628
"top","kennen","kayle","0.5072",621
"top","kennen","rumble","0.5261",593
"top","kennen","volibear","0.5207",555
"top","kennen","riven","0.5124",525
"top","kennen","vayne","0.5519",491
"top","kennen","maokai","0.4280",479
"top","kennen","sion","0.4532",470
"top","kennen","camille","0.4957",468
"top","kennen","gangplank","0.5342",453
"top","kennen","lucian","0.5575",452
"top","kennen","wukong","0.4815",432
"top","kennen","poppy","0.5429",385
"top","kennen","urgot","0.4873",355
"top","kennen","kled","0.5046",327
"top","kennen","quinn","0.4933",298
"top","kennen","tryndamere","0.5514",292
"top","kennen","ryze","0.6014",281
"top","kennen","yasuo","0.5227",264
"top","kennen","rengar","0.5287",261
"top","kennen","kalista","0.5152",231
"top","kennen","viego","0.5671",231
"top","kennen","cho'gath","0.4605",228
"top","kennen","illaoi","0.5540",213
"top","kennen","heimerdinger","0.5050",202
"top","kennen","yone","0.5176",199
"top","kennen","dr.mundo","0.5330",197
"top","kennen","warwick","0.5103",194
"top","kennen","nocturne","0.4946",184
"top","kennen","zac","0.4663",178
"top","kennen","yorick","0.4969",163
"top","kennen","pantheon","0.5435",138
"top","kennen","singed","0.5379",132
"top","kennen","trundle","0.5152",132
"bot","caitlyn","ezreal","0.5233",31061
"bot","caitlyn","kai'sa","0.5006",26368
"bot","caitlyn","jinx","0.4961",19537
"bot","caitlyn","samira","0.5017",17773
"bot","caitlyn","jhin","0.4869",14238
"bot","caitlyn","vayne","0.5038",9807
"bot","caitlyn","tristana","0.4976",8293
"bot","caitlyn","ashe","0.4841",8002
"bot","caitlyn","varus","0.4964",5705
"bot","caitlyn","missfortune","0.4965",5388
"bot","caitlyn","sivir","0.4822",5077
"bot","caitlyn","lucian","0.5253",4281
"bot","caitlyn","aphelios","0.5517",2108
"bot","caitlyn","kog'maw","0.5186",1984
"bot","caitlyn","xayah","0.5305",1576
"bot","caitlyn","senna","0.4986",1458
"bot","caitlyn","twitch","0.4801",1331
"bot","caitlyn","kalista","0.5264",1307
"bot","caitlyn","draven","0.5278",1275
"bot","caitlyn","swain","0.4590",902
"bot","caitlyn","yasuo","0.4959",855
"bot","caitlyn","tahmkench","0.4667",495
"jungle","kayn","leesin","0.4833",15887
"jungle","kayn","rumble","0.5273",5693
"jungle","kayn","kindred","0.4899",5603
"jungle","kayn","morgana","0.4708",5310
"jungle","kayn","diana","0.5106",5161
"jungle","kayn","viego","0.5067",5110
"jungle","kayn","elise","0.4689",5042
"jungle","kayn","shaco","0.4875",4593
"jungle","kayn","nidalee","0.5061",4377
"jungle","kayn","xinzhao","0.4734",3665
"jungle","kayn","masteryi","0.4826",3384
"jungle","kayn","nocturne","0.4814",3361
"jungle","kayn","graves","0.5326",3237
"jungle","kayn","ekko","0.5063",2763
"jungle","kayn","kha'zix","0.4682",2721
"jungle","kayn","zac","0.4955",2418
"jungle","kayn","nunu&willump","0.5061",2132
"jungle","kayn","evelynn","0.4995",1966
"jungle","kayn","poppy","0.4567",1824
"jungle","kayn","warwick","0.5113",1727
"jungle","kayn","rammus","0.5094",1486
"jungle","kayn","fiddlesticks","0.4631",1436
"jungle","kayn","rek'sai","0.4748",1327
"jungle","kayn","jarvaniv","0.5259",1215
"jungle","kayn","hecarim","0.5390",1167
"jungle","kayn","volibear","0.5112",1164
"jungle","kayn","udyr","0.5404",1140
"jungle","kayn","vi","0.5086",1044
"jungle","kayn","karthus","0.5301",915
"jungle","kayn","sejuani","0.4951",915
"jungle","kayn","amumu","0.4856",871
"jungle","kayn","olaf","0.5463",820
"jungle","kayn","lillia","0.5606",776
"jungle","kayn","taliyah","0.4942",694
"jungle","kayn","gragas","0.5304",690
"jungle","kayn","trundle","0.5047",636
"jungle","kayn","shyvana","0.5309",631
"jungle","kayn","gwen","0.5362",608
"jungle","kayn","jax","0.5531",537
"jungle","kayn","rengar","0.5409",464
"jungle","kayn","wukong","0.4609",358
"jungle","kayn","ivern","0.5153",295
"top","kayle","sylas","0.4965",2868
"top","kayle","sett","0.5058",2778
"top","kayle","aatrox","0.5284",2216
"top","kayle","shen","0.5130",1768
"top","kayle","irelia","0.5065",1759
"top","kayle","renekton","0.5208",1542
"top","kayle","akali","0.5531",1336
"top","kayle","ornn","0.4853",1224
"top","kayle","darius","0.4974",1172
"top","kayle","jayce","0.4821",1145
"top","kayle","leesin","0.4699",1145
"top","kayle","garen","0.5216",1135
"top","kayle","malphite","0.4929",1124
"top","kayle","mordekaiser","0.5446",1122
"top","kayle","gwen","0.5144",1044
"top","kayle","fiora","0.5058",1028
"top","kayle","jax","0.4761",964
"top","kayle","gnar","0.4717",920
"top","kayle","nasus","0.4671",867
"top","kayle","vladimir","0.5221",793
"top","kayle","riven","0.4695",788
"top","kayle","teemo","0.5101",696
"top","kayle","volibear","0.4956",678
"top","kayle","rumble","0.5399",676
"top","kayle","camille","0.5023",661
"top","kayle","kennen","0.4928",621
"top","kayle","vayne","0.4843",574
"top","kayle","gangplank","0.5764",550
"top","kayle","lucian","0.5392",549
"top","kayle","sion","0.4756",532
"top","kayle","wukong","0.5047",527
"top","kayle","tryndamere","0.4683",504
"top","kayle","kled","0.5264",473
"top","kayle","urgot","0.5053",469
"top","kayle","yasuo","0.4779",408
"top","kayle","poppy","0.5330",394
"top","kayle","viego","0.4849",365
"top","kayle","illaoi","0.5592",338
"top","kayle","quinn","0.5123",324
"top","kayle","rengar","0.4969",318
"top","kayle","cho'gath","0.5180",305
"top","kayle","maokai","0.4934",304
"top","kayle","warwick","0.5728",302
"top","kayle","ryze","0.5470",298
"top","kayle","yone","0.5483",290
"top","kayle","kalista","0.5000",256
"top","kayle","dr.mundo","0.5261",249
"top","kayle","nocturne","0.5042",238
"top","kayle","singed","0.5794",233
"top","kayle","heimerdinger","0.5284",229
"top","kayle","pantheon","0.4773",220
"top","kayle","zac","0.4817",218
"top","kayle","yorick","0.5140",214
"top","kayle","trundle","0.4867",150
"bot","kogmaw","kai'sa","0.4906",5556
"bot","kogmaw","ezreal","0.5059",5260
"bot","kogmaw","jinx","0.4963",3774
"bot","kogmaw","samira","0.5091",3622
"bot","kogmaw","jhin","0.4547",2351
"bot","kogmaw","caitlyn","0.4814",1984
"bot","kogmaw","vayne","0.5058",1714
"bot","kogmaw","tristana","0.5135",1700
"bot","kogmaw","ashe","0.4918",1214
"bot","kogmaw","varus","0.4894",1175
"bot","kogmaw","missfortune","0.4747",969
"bot","kogmaw","lucian","0.5358",795
"bot","kogmaw","sivir","0.4802",731
"bot","kogmaw","aphelios","0.5636",472
"bot","kogmaw","xayah","0.5629",350
"bot","kogmaw","kalista","0.5421",321
"bot","kogmaw","twitch","0.4984",313
"bot","kogmaw","draven","0.5390",269
"bot","kogmaw","senna","0.5424",236
"bot","kogmaw","swain","0.5092",163
"bot","kogmaw","yasuo","0.4563",160
"bot","kogmaw","tahmkench","0.5252",139
"mid","corki","sylas","0.5411",985
"mid","corki","akali","0.5463",745
"mid","corki","yasuo","0.5063",717
"mid","corki","zed","0.4709",652
"mid","corki","leblanc","0.5474",623
"mid","corki","yone","0.5016",616
"mid","corki","katarina","0.4835",606
"mid","corki","talon","0.4901",557
"mid","corki","lucian","0.5000",464
"mid","corki","twistedfate","0.5275",455
"mid","corki","xerath","0.4541",436
"mid","corki","viktor","0.5035",425
"mid","corki","anivia","0.5313",399
"mid","corki","ahri","0.4853",375
"mid","corki","qiyana","0.5431",348
"mid","corki","viego","0.5439",342
"mid","corki","galio","0.5207",338
"mid","corki","irelia","0.5355",338
"mid","corki","vladimir","0.5068",296
"mid","corki","pantheon","0.5115",260
"mid","corki","orianna","0.5265",245
"mid","corki","zoe","0.5311",241
"mid","corki","lux","0.5023",217
"mid","corki","diana","0.5024",209
"mid","corki","fizz","0.5155",194
"mid","corki","ekko","0.4897",194
"mid","corki","malzahar","0.5246",183
"mid","corki","rumble","0.5000",150
"mid","corki","syndra","0.4964",137
"mid","corki","ryze","0.5630",135
"mid","corki","tristana","0.4511",133
"mid","corki","kassadin","0.4887",133
"mid","corki","malphite","0.5294",119
"mid","corki","nocturne","0.5690",116
"mid","corki","sett","0.4860",107
"mid","corki","renekton","0.5979",97
"mid","corki","veigar","0.5052",97
"mid","corki","jayce","0.4149",94
"mid","corki","neeko","0.4681",94
"mid","corki","lissandra","0.5217",92
"mid","corki","cassiopeia","0.5435",92
"mid","corki","annie","0.4512",82
"mid","corki","azir","0.5455",77
"mid","corki","gwen","0.5352",71
"mid","corki","garen","0.3333",66
"mid","corki","nunu&willump","0.5172",58
"top","quinn","renekton","0.5280",1356
"top","quinn","sett","0.4739",1053
"top","quinn","sylas","0.5600",941
"top","quinn","malphite","0.4218",882
"top","quinn","aatrox","0.4783",851
"top","quinn","darius","0.5278",665
"top","quinn","garen","0.5410",647
"top","quinn","irelia","0.4966",588
"top","quinn","jayce","0.5285",579
"top","quinn","akali","0.5018",558
"top","quinn","shen","0.4727",512
"top","quinn","leesin","0.5244",471
"top","quinn","ornn","0.3952",463
"top","quinn","jax","0.5538",446
"top","quinn","gnar","0.4966",437
"top","quinn","fiora","0.4840",376
"top","quinn","teemo","0.4894",376
"top","quinn","riven","0.5192",364
"top","quinn","lucian","0.5241",353
"top","quinn","gwen","0.5217",345
"top","quinn","mordekaiser","0.5368",326
"top","quinn","vayne","0.5184",326
"top","quinn","kayle","0.4877",324
"top","quinn","kennen","0.5067",298
"top","quinn","rumble","0.5036",280
"top","quinn","volibear","0.5072",276
"top","quinn","nasus","0.4745",274
"top","quinn","wukong","0.4598",261
"top","quinn","vladimir","0.5079",252
"top","quinn","sion","0.4027",221
"top","quinn","tryndamere","0.5429",210
"top","quinn","kalista","0.5949",195
"top","quinn","camille","0.4359",195
"top","quinn","gangplank","0.5053",190
"top","quinn","maokai","0.4258",155
"top","quinn","rengar","0.4710",155
"top","quinn","urgot","0.4510",153
"top","quinn","kled","0.4631",149
"top","quinn","yasuo","0.4384",146
"top","quinn","poppy","0.4828",145
"top","quinn","ryze","0.5385",130
"top","quinn","illaoi","0.5085",118
"top","quinn","warwick","0.4909",110
"top","quinn","viego","0.5208",96
"top","quinn","dr.mundo","0.5517",87
"top","quinn","cho'gath","0.4419",86
"top","quinn","pantheon","0.5060",83
"top","quinn","heimerdinger","0.5244",82
"top","quinn","yone","0.4937",79
"top","quinn","zac","0.4342",76
"top","quinn","yorick","0.4658",73
"top","quinn","nocturne","0.4000",70
"top","quinn","trundle","0.5362",69
"top","quinn","singed","0.5082",61
"top","kled","sett","0.5032",2182
"top","kled","aatrox","0.5049",2038
"top","kled","sylas","0.5523",1758
"top","kled","renekton","0.5538",1293
"top","kled","akali","0.5808",1145
"top","kled","shen","0.4697",1071
"top","kled","darius","0.5565",956
"top","kled","irelia","0.5675",941
"top","kled","leesin","0.5470",841
"top","kled","mordekaiser","0.5153",817
"top","kled","gwen","0.4882",805
"top","kled","fiora","0.4881",754
"top","kled","ornn","0.5115",741
"top","kled","malphite","0.5407",725
"top","kled","garen","0.5194",720
"top","kled","jayce","0.4696",690
"top","kled","gnar","0.5139",683
"top","kled","jax","0.5071",637
"top","kled","riven","0.5400",587
"top","kled","volibear","0.5347",533
"top","kled","vladimir","0.5723",484
"top","kled","kayle","0.4736",473
"top","kled","camille","0.4823",452
"top","kled","rumble","0.5668",434
"top","kled","vayne","0.4278",374
"top","kled","teemo","0.5478",356
"top","kled","gangplank","0.5783",351
"top","kled","nasus","0.5244",349
"top","kled","sion","0.4970",332
"top","kled","kennen","0.4954",327
"top","kled","wukong","0.5094",320
"top","kled","tryndamere","0.5300",300
"top","kled","urgot","0.5087",289
"top","kled","poppy","0.5190",289
"top","kled","rengar","0.5346",217
"top","kled","warwick","0.5213",211
"top","kled","illaoi","0.5238",210
"top","kled","lucian","0.5594",202
"top","kled","maokai","0.5427",199
"top","kled","viego","0.5181",193
"top","kled","yasuo","0.5272",184
"top","kled","zac","0.4696",181
"top","kled","cho'gath","0.4795",171
"top","kled","quinn","0.5369",149
"top","kled","ryze","0.5338",133
"top","kled","singed","0.4960",125
"top","kled","kalista","0.5968",124
"top","kled","trundle","0.5726",124
"top","kled","dr.mundo","0.4797",123
"top","kled","heimerdinger","0.4754",122
"top","kled","nocturne","0.4609",115
"top","kled","yone","0.5909",110
"top","kled","yorick","0.5093",108
"top","kled","pantheon","0.5000",80
"mid","kled","zed","0.5145",692
"mid","kled","yasuo","0.5774",523
"mid","kled","sylas","0.5000",508
"mid","kled","akali","0.5795",497
"mid","kled","talon","0.5902",471
"mid","kled","katarina","0.5513",419
"mid","kled","yone","0.5514",321
"mid","kled","leblanc","0.5509",265
"mid","kled","qiyana","0.5830",259
"mid","kled","twistedfate","0.4977",219
"mid","kled","viego","0.5367",218
"mid","kled","pantheon","0.5922",206
"mid","kled","lucian","0.5873",189
"mid","kled","xerath","0.5000",188
"mid","kled","vladimir","0.5642",179
"mid","kled","irelia","0.5965",171
"mid","kled","viktor","0.5280",161
"mid","kled","galio","0.4863",146
"mid","kled","ahri","0.5105",143
"mid","kled","fizz","0.5276",127
"mid","kled","diana","0.5385",104
"mid","kled","rumble","0.5686",102
"mid","kled","orianna","0.5644",101
"mid","kled","anivia","0.5543",92
"mid","kled","zoe","0.5618",89
"mid","kled","ekko","0.4706",85
"mid","kled","lux","0.6154",78
"mid","kled","sett","0.5333",75
"mid","kled","renekton","0.4133",75
"mid","kled","tristana","0.5753",73
"mid","kled","ryze","0.5278",72
"mid","kled","malzahar","0.6389",72
"mid","kled","nocturne","0.5294",68
"mid","kled","gwen","0.3846",65
"mid","kled","kassadin","0.6349",63
"mid","kled","malphite","0.5714",63
"mid","kled","cassiopeia","0.5082",61
"mid","kled","jayce","0.5000",60
"mid","qiyana","zed","0.4802",5431
"mid","qiyana","sylas","0.4709",4485
"mid","qiyana","akali","0.5108",3671
"mid","qiyana","katarina","0.4798",3458
"mid","qiyana","yasuo","0.4773",3243
"mid","qiyana","talon","0.4764",3193
"mid","qiyana","leblanc","0.4646",3166
"mid","qiyana","yone","0.4983",2663
"mid","qiyana","twistedfate","0.4834",1992
"mid","qiyana","xerath","0.4675",1940
"mid","qiyana","pantheon","0.4783",1773
"mid","qiyana","viego","0.4863",1721
"mid","qiyana","ahri","0.4806",1550
"mid","qiyana","lucian","0.5152",1516
"mid","qiyana","viktor","0.4907",1500
"mid","qiyana","irelia","0.5116",1468
"mid","qiyana","vladimir","0.4712",1339
"mid","qiyana","fizz","0.4669",1268
"mid","qiyana","galio","0.4751",1166
"mid","qiyana","zoe","0.5059",1107
"mid","qiyana","anivia","0.4923",971
